smiles,bandgap,formulas
Cc1c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c(C)c1-c1ccc(-c2c(C(F)(F)F)cc(C(F)(F)F)cc2C(F)(F)F)cc1,2.6098,C37H26F9NO
FC(F)(F)c1cc(-c2ccc(-c3cnc4oc5ccccc5c4c3)cc2)c(-c2ccc(-c3nccs3)cc2)c(-c2ccc(-c3cnc4oc5ccccc5c4c3)cc2)c1,3.7152,C50H28F3N3O2S
Cc1c(-c2ccc(C(=O)C(F)(F)F)cc2)c(C)c(-c2c(C)c(-c3c(C)c(-c4ccc(C(=O)C(F)(F)F)cc4)c(C)c(-c4ccc(C(=O)C(F)(F)F)cc4)c3C)c(C)c(N3c4ccccc4CCc4ccccc43)c2C)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,2.5458,C73H55F12NO4
c1ccc(-n2c3cc(-c4cncc5nccnc45)ccc3c3ccc(-n4c5ccccc5c5cccnc54)cc32)cc1,2.6639,C36H22N6
Cc1cc(-c2cc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc(-c3ccc(-c4ccc5c(c4)oc4ncccc45)c(C)c3)c2)ccc1-c1ccc2c(c1)oc1ncccc12,3.9173,C60H41N2O3P
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n3-c2cccc(-c3ccc(-c4c(C#N)cc(C#N)cc4C#N)cc3)c2)c2ccccc21,1.7779,C48H31N5
COc1ccc2c(c1)c1cc(-c3cnc4oc5ncc(-c6ccccc6)cc5c4c3)ccc1n2-c1ccccc1,3.2478,C35H23N3O2
COc1cccc(C(=O)Cn2c3ccc(-c4c(C)cccc4C)cc3c3cc(-c4c(C)c(C)cc(C)c4C)ccc32)c1,2.9319,C39H37NO2
Cc1c(-c2cc(-c3ccc(C(F)(F)F)cc3)cc(-c3ccc(C(F)(F)F)cc3)c2)c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c1N1c2ccccc2Oc2ccccc21,2.7888,C53H36F6N2O2
c1ccc(-c2nsc(-c3cc(-c4nc(-c5ccccc5)ns4)cc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7cc(-c8nc(-c9ccccc9)ns8)cc(-c8nc(-c9ccccc9)ns8)c7)c6c54)c3)n2)cc1,2.6329,C62H36N10S4
c1cnc2c(c1)ccc1c(-c3ccc4sc5ccc(-c6ccnc7c6ccc6cccnc67)cc5c4c3)ccnc12,3.852,C36H20N4S
Cc1cc(-n2c(-c3ccccc3)nnc2-c2ccccc2)ccc1-c1cc(-c2ccc(-n3c(-c4ccccc4)nnc3-c3ccccc3)cc2C)cc(-n2cnc3c4ccccc4c4ccccc4c32)c1,3.4974,C63H44N8
C(=Cc1cc(C=Cc2cc3c(ccn3-c3ccccc3)cn2)nc(-c2ccccc2)n1)c1cc2c(ccn2-c2ccccc2)cn1,3.0994,C40H28N6
Cc1cc(-c2cc(-c3ccc4oc(-c5ccccc5)cc4c3)cc(-c3ccc4oc(-c5ccccc5)cc4c3)c2)cc(C)c1-c1ccc(-c2ccccc2)cn1,3.9417,C53H37NO2
Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1cccc(-c2nc3nc4nc(-c5cccc(-c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6C)c5)sc4nc3s2)c1,2.379,C68H48N6S2
O=C1c2ccccc2C(=O)N1c1cccc(-c2cccc(-c3ccc4c(c3)ncn4-c3ccccc3)c2)c1,3.078,C33H21N3O2
Cc1cc(-c2c(F)c(F)c(F)c(F)c2F)cc(C)c1-c1ccc(-c2c(C)cc(-c3c(F)c(F)c(F)c(F)c3F)cc2C)s1,4.2759,C32H18F10S
FC(=C\N=C\c1ccccc1)/C=C/c1ccc(F)cc1,3.2396,C17H13F2N
c1ccc2nc(-c3cc(-c4ccc(-n5c6ccccc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc(-c4ncc5ccccc5n4)c3)ncc2c1,2.8722,C52H32N6
c1ccc(-n2c3ccccc3c3cc4c5ccccc5n(-c5ccc6c(n5)oc5ccccc56)c4cc32)cc1,3.0658,C35H21N3O
c1cnc2c(c1)ccc1ccc(-c3cc(-c4cncc(-c5ccc(-c6cncc7nccnc67)cc5)c4)cc(-c4cncc(-c5ccc(-c6cncc7nccnc67)cc5)c4)c3)nc12,3.1684,C54H32N10
FC(F)(F)c1ccc(-c2ccc(P(c3ccccc3)c3ccc(-n4c5ccccc5c5cc6c(cc54)c4ccccc4n6-c4ccccc4)cc3)cc2)cc1,3.2483,C49H32F3N2P
Cc1cc(-c2cccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)c2)cc(C)c1N1c2ccccc2Sc2cc(-n3c4ccccc4c4ccccc43)ccc21,3.265,C59H40N4S
FC(F)(F)c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(C(F)(F)F)cc5)cc4)cc(-c4cc5cccnc5c5ncccc45)c3)cc2)cc1,3.974,C44H26F6N2
Cc1cc(C)c(-c2ccc(N(C)c3c(C)c(C)c(-c4cc(C(=O)c5c(C)cccc5C)cc(-c5ccccc5)c4)c(C)c3C)cc2)c(C)c1,3.0446,C47H47NO
Cc1cc(-c2ncno2)cc(C)c1-c1c(C)cc(C)c(N2c3ccccc3Sc3ccccc32)c1C,2.9309,C31H27N3OS
O=c1c2ccccc2n(-c2cc(C=CS(=O)(=O)c3ccccc3)cc(C=CS(=O)(=O)c3ccccc3)c2)c2ccccc12,2.6235,C35H25NO5S2
O=c1cc(-c2ccccc2)oc2ccc(-c3ccc4c(c3)c3ccncc3n4-c3ccc(-c4cc5ccccc5c5ccccc45)cc3)cc12,3.3063,C46H28N2O2
c1cnc2c(c1)ccc1cc(-c3cc(-c4cnc5c(ccc6cccnc65)c4)cc(-c4ccc5c(n4)oc4ccccc45)c3)cnc12,3.818,C41H23N5O
CC1(C)c2ccccc2N(c2cc(-c3ccc(-c4ccncc4)cc3)cc(-c3ccc(-c4ccncc4)cc3)c2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,2.4898,C55H42N4
Cc1cc(-n2c3ccccc3c(=O)c3ccccc32)ccc1N1c2ccccc2CCc2ccccc21,3.4621,C34H26N2O
c1ccc(N(c2ccccc2)c2ccc3c(c2)c2ccccc2n3C2CCCC(c3cc(-c4ncc5ccccc5n4)cc(-c4ncc5ccccc5n4)c3)C2)cc1,2.4962,C52H40N6
c1cc2c(cn1)c1cnccc1n2-c1cc(-c2cc(-n3c4ccncc4c4cnccc43)cc(-n3c4ccncc4c4cnccc43)c2)cc(-c2cc(-n3c4ccncc4c4cnccc43)cc(-n3c4ccncc4c4cnccc43)c2)c1,3.6959,C68H39N15
c1cc(-c2sc(-c3cccc(-n4c5ccccc5c5cnccc54)c3)c3c2OCCO3)cc(-n2c3ccccc3c3cnccc32)c1,3.48264038,C40H26N4O2S
O=c1ccn(-c2cccc(-c3cc(-c4cccc(-c5ccccc5)n4)cc(-c4cccc(-c5ccccc5)n4)c3)c2)c2ccccc12,3.7148,C43H29N3O
c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C3CCCC(c4nc5nc6nc(C7CCCC(c8ccc([Si](c9ccccc9)(c9ccccc9)c9ccccc9)cc8)C7)oc6cc5o4)C3)cc2)cc1,4.4167,C67H59N3O2Si2
Cc1cc(-c2ccc3nccnc3c2)cc(C)c1-n1ccc2cnccc21,3.3017,C23H18N4
Cc1cc(-n2c3ccccc3c3ccccc32)cc(C)c1-c1cc(C)c(-c2c(C(F)(F)F)cc(C(F)(F)F)c(-c3c(C)cc(-c4c(C)cc(-n5c6ccccc6c6ccccc65)cc4C)cc3C)c2C(F)(F)F)c(C)c1,3.2048,C65H49F9N2
Cc1c(-c2cccc(-c3nc(-c4ccccc4)ns3)c2)cc(N(c2ccccc2)c2ccccc2)cc1-c1cccc(-c2nc(-c3ccccc3)ns2)c1,2.8148,C47H33N5S2
c1ccc(-n2c3ccccc3c3cc(-n4c5ccc(-c6ccc7ccncc7n6)cc5c5cc(-c6ccc7ccncc7n6)ccc54)ccc32)cc1,3.11,C46H28N6
Cc1cc(C)c(C)c(-c2ccc(N(c3ncnc(-c4c(C)cccc4C)n3)c3c(C)c(C)cc(C)c3C)cc2)c1C,3.8306,C37H40N4
c1ccc(-c2nc(-c3cccc(-c4ccc(-c5ccc6c(c5)c5cc(-c7ccc(-c8cccc(-c9noc(-c%10ccccc%10)n9)c8)cc7)ccc5n6-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c3)no2)cc1,3.1907,C70H46N6O2
c1ccc(-n2c3ccc(-c4ccc5ccc6ccc(-c7ccc8c(c7)c7cc(-n9c%10ccccc%10c%10ccccc%109)ccc7n8-c7ccccc7)nc6c5n4)cc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,3.1736,C72H44N6
CC1(C)c2ccccc2N(c2cc(S(=O)(=O)c3ccccc3)cc(S(=O)(=O)c3ccccc3)c2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,2.2472,C45H36N2O4S2
Cc1cc(C)c(-c2cccc3ccc(-c4ccccc4)cc23)c(C)c1-c1ccc(N(C)C)cc1,3.6092,C33H31N
Cc1cc(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)cc(C)c1-c1cc(-c2ccccc2)nc(-c2ccccc2)n1,2.6515,C60H45N5
c1ccc(-c2ncc(C3CCC(c4cccc(-n5c6ccccc6c6cc(N7c8ccccc8Oc8ccccc87)ccc65)c4)CC3)cn2)cc1,2.9338,C46H36N4O
Cc1cc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)c(C)cc1-c1cc(-c2cc(C)c(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2C)cc(-c2cncc3ccccc23)c1,,C63H47N5
O=c1c2ccccc2n(-c2ccc(-n3c(-c4ccc5c(n4)oc4nc(-c6cc7ccccc7n6-c6ccc(-n7c8ccccc8c(=O)c8ccccc87)cc6)ccc45)cc4ccccc43)cc2)c2ccccc12,2.7456,C64H38N6O3
c1ccc2sc(-c3cc(-c4ncsn4)c(-c4ncsn4)cc3-c3cc4ccccc4s3)cc2c1,3.1468,C26H14N4S4
CSc1nnc(-c2c(C)cc(C)c(N(C)c3ccc(-c4c(C)c(C)cc(C)c4C)cc3)c2C)n1-c1c(C)cc(C)c(N(C)c2ccc(-c3c(C)c(C)cc(C)c3C)cc2)c1C,3.7388,C55H63N5S
Cc1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)c(C)c(-c2c(C)c(C)c(-n3c4ccncc4c4cnccc43)c(C)c2C)c(C)c1-c1ccc(S(=O)(=O)c2ccccc2)cc1,4.4706,C53H45N3O4S2
Cc1cc(C)cc(C(=O)c2cccc(-c3ccc(N(C)c4c(C)c(C)cc(C)c4C)cc3)c2)c1,3.1067,C32H33NO
CSc1ccc2c(c1)c1cc(SC)ccc1n2-c1cnc2oc3ncc(-c4c(C)cc(C)cc4C)cc3c2c1,3.2223,C33H27N3OS2
CC1(C)c2ccccc2N(c2ccc(N3c4ccc(-c5cccc(-c6ccc7nc(-c8ccccc8)sc7c6)c5)cc4C(C)(C)c4cc(-c5cccc(-c6ccc7nc(-c8ccccc8)sc7c6)c5)ccc43)cc2)c2ccccc21,3.0375,C74H54N4S2
Cc1cc(C)cc(-c2nnc(Sc3ccc(N(C)c4c(C)cccc4C)cc3)n2-c2c(C)c(C)cc(C)c2C)c1,4.0194,C35H38N4S
Cc1ccc(N(CC(=O)c2cccc(-c3ccccc3)c2)CC(=O)c2cccc(-c3ccccc3)c2)cc1,2.993,C35H29NO2
CC1(C)c2ccccc2N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5cccc(-c6cccc(-c7c(C#N)cc(C#N)cc7C#N)c6)c5)cc4)cc3)cc21,1.7406,C60H41N5
c1ccc2c(c1)c1cccnc1n2-c1cnc(-c2ccc(-c3nc4cc5nc(-c6ccc(-c7cnc(-n8c9ccccc9c9cccnc98)cn7)cc6)sc5cc4s3)cc2)cn1,3.0198,C50H28N10S2
Cc1cc(-c2ccc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc2)ccc1-n1ccc2cnccc21,3.7649,C38H29N2OP
Cc1c(-c2cccc(-n3cccn3)c2)cccc1-n1cnc2cc3c(cc21)ncn3-c1cccc(-c2cccc(-n3cccn3)c2)c1C,3.9711,C40H30N8
Cc1cc(-c2ccc(-n3ccc4ccccc43)cc2)ccc1-c1ccc2c(c1)c1cc(-c3ccc(-c4ccc(-n5ccc6ccccc65)cc4)cc3C)ccc1n2-c1ccccc1,3.726,C60H43N3
Cc1cc(-n2ccc(=O)c3ccccc32)c(C)cc1-c1nc(-c2cc(C)c(-n3ccc(=O)c4ccccc43)cc2C)nc(-c2cc(C)c(-n3ccc(=O)c4ccccc43)cc2C)n1,2.9103,C54H42N6O3
O=C1C=CC(=O)N1c1cc(-c2cccc(-c3nc4c5ccccc5c5ccccc5c4nc3-c3cccc(-c4cc(N5C(=O)C=CC5=O)cc(N5C(=O)C=CC5=O)c4)c3)c2)cc(N2C(=O)C=CC2=O)c1,2.6665,C56H30N6O8
Cc1ccc2c(c1)c1ccccc1n2-c1cccc(-c2nnc(-c3c(C)c(C)cc(C)c3C)n2C)c1,3.7514,C32H30N4
Cc1c(-c2cc(-c3nsc(-c4ccccc4)n3)cc(-c3cccc(-n4ccnc4-c4ccccc4)c3C)c2)cccc1-n1ccnc1-c1ccccc1,3.182,C46H34N6S
c1ccc2c(c1)oc1ncc(-c3cc(-c4cnc5oc6ccccc6c5c4)cc(-n4c5ccccc5c5c6c7ccccc7n(-c7cc(-c8cnc9oc%10ccccc%10c9c8)cc(-c8cnc9oc%10ccccc%10c9c8)c7)c6ccc54)c3)cc12,3.1836,C74H40N6O4
Cc1cc(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)cc2c3ccccc3n(-c3ccnc4sc5ccccc5c34)c12,3.3428,C43H27N3OS
CC1(C)c2cc(-n3c4ccccc4c4ccccc43)ccc2N(c2cc(-c3cccc(-c4cnccn4)c3)cc(-c3cccc(-c4cnccn4)c3)c2)c2ccc(-n3c4ccccc4c4ccccc43)cc21,2.9189,C65H45N7
Cc1cc(N(c2cc(C)c(S(=O)(=O)c3ccccc3)c(C)c2)c2ccc3ccccc3c2)cc(C)c1S(=O)(=O)c1ccccc1,3.5251,C38H33NO4S2
Cc1cccc2c3cccc(C)c3n(-c3cccc(-c4cccc(-c5cccc(-n6c7c(C)cccc7c7cccc(C)c76)c5)n4)c3)c12,3.0917,C45H35N3
c1cnc2c(C3CCC(c4ccnc5ncccc45)CC3)ccnc2c1,3.7251,C22H20N4
CSc1c2ccccc2c(N(C)c2ccc(-c3c(C)c(C)cc(C)c3C)cc2)c2ccccc12,2.4648,C32H31NS
c1ccc(-c2noc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c3)n2)cc1,2.9004,C50H31N5O
Cc1c(C(=O)c2ccccc2)cccc1-c1cccc(N2c3ccc(-n4c5ccccc5c5ccccc54)cc3C(C)(C)c3cc(-n4c5ccccc5c5ccccc54)ccc32)c1,2.9395,C59H43N3O
c1ccc(-c2cc(-c3ccccc3)nc(-c3cccc(-c4ccc5c(c4)Oc4cc(-c6cccc(-c7nc(-c8ccccc8)cc(-c8ccccc8)n7)c6)ccc4O5)c3)n2)cc1,3.1801,C56H36N4O2
Cc1cc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cc(C)c(-c3ccc4sccc4c3)c(C)c2)cc(C)c1-c1ccc2sccc2c1,3.3208,C74H56N2S2
c1cnc2c(c1)ccc1c(-c3ccc(-c4ccc(-c5ccc(N(c6ccc(-c7ccc(-c8ccc(-c9ccnc%10c9ccc9cccnc9%10)cc8)cc7)cc6)c6ccc(-n7c8ccccc8c8ccccc87)cc6)cc5)cc4)cc3)ccnc12,3.0961,C78H50N6
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc(N4c5ccc(-n6c7ccccc7c7ccccc76)cc5Oc5cc(-n6c7ccccc7c7ccccc76)ccc54)c3)n2)cc1,2.0683,C72H45N9O
c1ccc(-c2nccn2-c2cc(-c3cc(-c4cncnc4)cc(-c4cncnc4)c3)cc(-c3cc(-c4cncnc4)cc(-c4cncnc4)c3)c2)cc1,3.6349,C43H28N10
c1ccc(N(c2ccccc2)c2ccc(-n3c4ccc(-c5cccc(-n6c7ccccc7c7ccccc76)c5)cc4c4cc(-c5cccc(-n6c7ccccc7c7ccccc76)c5)ccc43)cc2)cc1,3.6596,C66H44N4
C=CC=CN=CC(F)(F)F,4.308,C6H6F3N
COc1cc(-c2cccc3c2sc2c(-c4ccc(-c5cnc6ccccc6c5)cc4)cccc23)cc(-c2cccc3c2sc2c(-c4ccc(-c5cnc6ccccc6c5)cc4)cccc23)c1,3.6565,C61H38N2OS2
Cc1c(-c2ccc(-c3cc(-c4ccc(-c5c(C)c(-n6ccc(=O)c7ccccc76)c(C)c(-n6ccc(=O)c7ccccc76)c5C)cc4)cc(C(F)(F)F)c3)cc2)c(C)c(-n2ccc(=O)c3ccccc32)c(C)c1-n1ccc(=O)c2ccccc21,3.6912,C73H53F3N4O4
O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cccc(-n3c4ccccc4c4c5c6ccccc6n(-c6cccc(-c7cccc(P(=O)(c8ccccc8)c8ccccc8)c7)c6)c5ccc43)c2)c1,3.3471,C66H46N2O2P2
Cc1cc(C)c(C)c(-c2ccc(N(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)c1C,2.5032,C56H43N
c1cc(-c2cc(-c3cccc(-c4cncc5nccnc45)c3)cc(-n3c4ccncc4c4cnccc43)c2)cc(-c2cncc3nccnc23)c1,3.2872,C42H25N9
c1csc(-c2ccc3c(n2)sc2nc(-c4ccc(-c5ccc6c(n5)sc5nc(-c7cccs7)ccc56)nn4)ccc23)c1,2.9695,C32H16N6S4
N#Cc1ccc(-c2ccc(C3CCC(n4c5ccc(N(c6ccccc6)c6ccccc6)cc5c5cccnc54)CC3)cc2)cc1C#N,2.3606,C43H33N5
Cc1cc(-c2ncc3ccccc3n2)cc(C)c1-c1cccc(-c2ccc3c(c2)-c2cc(-c4cccc(-c5c(C)cc(-c6ncc7ccccc7n6)cc5C)c4)ccc2C3(C)C)c1,3.6369,C59H46N4
Cc1cc(-c2ncccn2)ccc1-c1ccc(-c2c3nc(-c4ccccc4)sc3c(-c3ccc(-c4ccc(-c5ncccn5)cc4C)cc3)c3nc(-c4ccccc4)sc23)cc1,3.0786,C54H36N6S2
Cc1cc(-c2c(C)c(-c3cc(C)c(-c4cncc5ccccc45)c(C)c3)c(C)c(-c3nccs3)c2C)cc(C)c1-c1cncc2ccccc12,4.1039,C46H39N3S
Cc1cc(C)cc(-c2ccc(N(c3c(C)c(C)cc(C)c3C)c3c(C)c(C)c(-c4ncnc(C)n4)c(C)c3C)cc2)c1,3.0752,C38H42N4
c1ccc(-c2cc3cc(-c4ccc(-c5cccc(-n6c7ccc(N8c9ccccc9Oc9ccccc98)cc7c7cc(N8c9ccccc9Oc9ccccc98)ccc76)c5)cc4)ccc3s2)cc1,2.7663,C62H39N3O2S
c1ccc(N(c2ccccc2)c2ccc3c4ccc(N(c5ccccc5)c5ccccc5)cc4n(-c4ccc(C5CCC(c6ccnc7ncccc67)CC5)cc4)c3c2)cc1,2.7392,C56H45N5
Cc1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)cccc1-c1cc(-c2cccc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)c2C)cc(-n2c3ccncc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1,3.067,C67H49N3O4S2
c1ccc(-n2ccnc2-c2cc(-c3ccc(-c4cncc5ccn(-c6ccccc6)c45)cc3)cc(-c3nccn3-c3ccccc3)c2)cc1,3.958,C43H30N6
Cc1c(-c2cc(P(c3ccccc3)c3ccccc3)cc(P(c3ccccc3)c3ccccc3)c2)ccc(-c2cccc(C(F)(F)F)c2)c1C,4.2638,C45H35F3P2
Cc1cc(-c2cc(-c3nsc(-c4ccccc4)n3)cc(-c3nsc(-c4ccccc4)n3)c2)ccc1N1c2ccc(-n3c4ccccc4c4ccccc43)cc2C(C)(C)c2cc(-n3c4ccccc4c4ccccc43)ccc21,2.6062,C68H47N7S2
c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cnccc2n3-c2cc(-c3cccc(-c4cncc5ccccc45)c3)cc(-n3c4ccncc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)c2)cc1,3.0002,C67H45N7
Cc1cc(-c2cc(-c3ccc(-n4cnc5ccccc54)c(C)c3)cc(-c3cnc4ccccc4n3)c2)ccc1-n1cnc2ccccc21,3.4205,C42H30N6
Cc1c(-c2cc(-c3nncc4cccnc34)cc(-c3nncc4cccnc34)c2)cc(-c2cc(C#N)cc(C#N)c2)cc1-c1cc(-c2nncc3cccnc23)cc(-c2nncc3cccnc23)c1,3.0955,C55H30N14
c1ccc2c(c1)CCc1ccccc1N2c1ccc(-c2cc3nc4cc(-c5ccc(N6c7ccccc7CCc7ccccc76)cc5)oc4nc3o2)cc1,2.8908,C48H34N4O2
C(=Cc1ccc2nc(-c3ccccc3)oc2c1)c1cccc(-n2c3ccncc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1,2.6075,C44H30N4O
C(=CN(c1ccccc1)c1ccccc1)c1cccc(-c2cc3nc4cc(-c5cccc(C=CN(c6ccccc6)c6ccccc6)c5)oc4nc3o2)c1,2.677,C48H34N4O2
c1ccc(-c2nccc(-c3ccc(-c4ccc5c(c4)c4cc(-c6ccc(-c7ccnc(-c8ccccc8)n7)cc6)ccc4n5-c4ccc(-c5ccc6c(c5)oc5ncccc56)cc4)cc3)n2)cc1,3.2871,C61H38N6O
c1ccc(N(c2ccccc2)c2cnc3c(c2)c2ccccc2n3-c2cc(-c3cc(-c4nncc5cccnc45)cc(-c4nncc5cccnc45)c3)cc(-c3cc(-c4nncc5cccnc45)cc(-c4nncc5cccnc45)c3)c2)cc1,1.9484,C69H41N15
O=c1ccn(-c2ccc(-c3ccc(-c4ncc5ccccc5n4)cc3)cc2)c2ccccc12,3.228,C29H19N3O
CC1(c2ccc(-c3ccc(-c4ccc(C(F)(F)F)c(C(F)(F)F)c4)cc3)cc2)C=Cc2ccccc21,3.7194,C30H20F6
O=c1c2ccccc2n(-c2ccc(-c3ccc(-c4cncc(-c5ccccc5)c4)cc3)cc2)c2ccccc12,3.4334,C36H24N2O
CN(C)C(/N=C/c1ccc(N(C)C)cc1)=C(\C=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],2.2019,C23H29N5O2
O=C1C=CC(=O)N1c1cccc(-c2ccc3oc4ncccc4c3c2)c1,2.7088,C21H12N2O3
c1ccc(-n2c3ccc(-c4cc(-c5ccncc5)cc(-c5ccncc5)c4)cc3c3cc(-c4cc(-c5ccncc5)cc(-c5ccncc5)c4)ccc32)cc1,3.7002,C50H33N5
Cc1c(-c2ccc(-c3cc4cc5oc(-c6ccc(-c7cccc(-c8ncccn8)c7C)cc6)cc5cc4o3)cc2)cccc1-c1ncccn1,3.1732,C44H30N4O2
Cc1cc(N2c3ccc(N(c4ccccc4)c4ccccc4)cc3C(C)(C)c3cc(N(c4ccccc4)c4ccccc4)ccc32)ccc1-c1ccc(-c2nccs2)cc1,2.3595,C55H44N4S
O=C(Cn1ccc2ccccc21)c1ccccc1,2.9245,C16H13NO
c1ccc(-c2nc(-c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc(-n3c4ccncc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)n2)cc1,3.019033687,C57H39N5Si
FC(F)(F)n1c2ccc(-c3nccn3-c3ccccc3)cc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,3.6188,C34H21F3N4
Cc1cc(-c2ccc(-c3nccc4c3ccn4-c3ccccc3)cc2)cc(C)c1N1c2ccccc2Oc2cc(N(c3ccccc3)c3ccccc3)ccc21,2.6816,C51H38N4O
O=c1c2ccccc2n(-c2ccc(-n3ccc4cnccc43)cc2)c2ccccc12,3.5868,C26H17N3O
c1ccc(N(c2ccccc2)c2ccc3c(c2)Oc2ccccc2N3c2cc(-c3cncc4ccccc34)cc(-c3cncc4ccccc34)c2)cc1,2.4349,C48H32N4O
c1cncc(-c2cc(-c3cccnc3)cc(C3CCC(n4c5ccccc5c5ccccc54)CC3)c2)c1,3.7263,C34H29N3
Cc1cc(C)cc(C(=O)c2cccc(CN(c3ccc(-c4c(C)cccc4C)cc3)c3cc(C)cc(C)c3)c2)c1,3.0069,C38H37NO
c1ccc(-c2nnc(-c3ccccc3)n2-c2cccc3c(-c4cncc(-c5cncc6c(-n7c(-c8ccccc8)nnc7-c7ccccc7)cccc56)c4)cncc23)cc1,3.1972,C51H33N9
Cc1c(-c2ccc(-c3nccs3)cc2)ccc(-c2cc3cc4ccoc4cc3n2-c2ccccc2)c1C,3.2435,C33H24N2OS
Cc1cc(-c2cc(-c3ccc4c(ccn4-c4ccccc4)c3)cc(-c3ccc4c(ccn4-c4ccccc4)c3)c2)ccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,3.698,C62H42N4
Cc1cc(-c2ccc3sc4ccc(-c5ccc(-c6ccncc6)c(C)c5)cc4c3c2)ccc1-c1ccncc1,3.9296,C36H26N2S
,3.8832,C60H43NP2S
N#Cc1ccccc1-c1cc(-n2nnc3ccccc32)cc(-n2nnc3ccccc32)c1,3.8129,C25H15N7
c1ccc2c(c1)sc1c(-c3cc4c(cc3-c3ccc(-c5ncco5)cc3)Oc3cc(-c5ccc(-c6ncco6)cc5)c(-c5cccc6c5sc5ccccc56)cc3O4)cccc12,3.3972,C54H30N2O4S2
C(=Cc1ccc2c(c1)c1cc(C=Cc3cccc(-c4nc(-c5ccccc5)cc(-c5ccccc5)n4)c3)ccc1n2-c1ccc2c(c1)Oc1ccccc1N2c1ccccc1)c1cccc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)c1,2.8267,C78H52N6O
O=S1(=O)c2ccc(C=Cc3ccc(-n4c5ccncc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3)cc2-c2cc(C=Cc3ccc(-n4c5ccncc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3)ccc21,2.6147,C74H46N6O2S
N#CC(=CN=C(c1ccc(C#N)cc1)[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,2.9074,C17H9N5O4
c1ccc2c(c1)cc(-c1cncc(-c3cc4ccccc4c4cc(-c5ccc(-n6ccc7cc8ccoc8cc76)cc5)ccc34)c1)c1ccc(-c3ccc(-n4ccc5cc6ccoc6cc54)cc3)cc12,3.2843,C65H39N3O2
Cc1nc(-c2c(C)cc(C)c(N(c3ccccc3)c3ccccc3)c2C)nc(-c2c(C)cc(C)c(N(c3ccccc3)c3ccccc3)c2C)n1,3.0324,C46H43N5
Cc1cc(-c2cc(-c3cc(C)c(-c4ccc(P(c5ccccc5)c5ccccc5)cc4)c(C)c3)cc(-c3nc(-c4ccccc4)ns3)c2)cc(C)c1-c1ccc(P(c2ccccc2)c2ccccc2)cc1,3.6951,C66H52N2P2S
